0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:08 +0200] "GET /itm/media/md/picture_of_coati_dithered.png.thumb.png HTTP/1.1" 200 45689
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:08 +0200] "GET /itm/media/md/zebra3m.JPG.thumb.png HTTP/1.1" 200 64213
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:08 +0200] "GET /itm/media/md/blue_sky4m.JPG.thumb.png HTTP/1.1" 200 36145
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:08 +0200] "GET /itm/media/md/the_real_firefox_dithered.bmp.thumb.png HTTP/1.1" 200 46366
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:08 +0200] "GET /itm/media/md/underwater_rugby.JPG.thumb.png HTTP/1.1" 200 81407
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:08 +0200] "GET /favicon.ico HTTP/1.1" 404 1020
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:08 +0200] "GET /favicon.ico HTTP/1.1" 404 1020
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:17 +0200] "GET /itm/media/md/DREIZEHN.AVI_thumb.avi HTTP/1.1" 206 163078
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:17 +0200] "GET /itm/media/md/space.flv_thumb.avi HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:17 +0200] "GET /itm/media/md/dutch.asf_thumb.avi HTTP/1.1" 206 97490
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:17 +0200] "GET /itm/media/md/panda.avi_thumb.avi HTTP/1.1" 206 88584
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:17 +0200] "GET /itm/media/md/DREIZEHN.AVI_thumb.avi HTTP/1.1" 200 163078
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:17 +0200] "GET /itm/media/md/space.flv_thumb.avi HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [02/Jun/2016:14:06:17 +0200] "GET /itm/media/md/dutch.asf_thumb.avi HTTP/1.1" 200 97490
